case,title,source,link,query,date,xlm_score
SVB,Swiss regulator monitoring banks and insurers after SVB collapse - Reuters,Reuters,https://news.google.com/rss/articles/CBMiswFBVV95cUxNT0FGVHFlbkF2b1ItYjZ3UWZ4SmJfUzJiYVBIXzBRNTFQc1p1NEhlZkdWVlpYb0lLQ2VneVZfbzN4cVpBQXdtYTBzYklmR3NmUFhIWVAzb1E5VGtacVhCOGVuLWtJU3VuMFEtYl9sZ1NGX1lQRWlzclFSR2hXZGtudzB5OWRKZXhweUJGbkpBQlNqYnNkRC1acHRlZDVIeEZOU0I4bkZMVmZBMU1PVURXQ0R5MA?oc=5,"""SVB"" financial contagion",2023-03-13,-0.5831027626991272
SVB,No contagion in Europe from SVB collapse - Financial Mirror,Financial Mirror,https://news.google.com/rss/articles/CBMijAFBVV95cUxQOF9SU1l5bDMzTmdWbnJfYkZmUFJrYmYxVUViYXA3MU90RVNzZFRJRGc3NExMcUUxbDd4dVZfWF9iR2RaZ3VieDdRaEdsR1JDTWJ2VXFaX1k3VDVzejRQQTNaVXBxUDRQbm4yLTlBWGNrcWZ1MzdXcjBKcDVqT2VfY2tfSTdjeExXU3A4aw?oc=5,"""SVB"" financial contagion",2023-03-13,-0.8336272835731506
SVB,The Fed Pushed Silicon Valley Bank Off the Cliff - Yale Insights,Yale Insights,https://news.google.com/rss/articles/CBMikAFBVV95cUxQaEZ5ZEVuNURhT2ZfNmFLeXo3dWlraG9Ickk1azNQN2FTcmNNY0JEMzJoeExfVmRwR2hfcloweC1vQU1hcHA2bkd2YUZTYjFTaFVrZzRjZkNxT21tY1ZXR2xlWUlIVXItY2VueVU3aVNoQjBBU3l5WG5JYXpTY1RLYTdib2JMaTI1U0lESzFTc1M?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-13,0.0
SVB,"Here’s who is paying to restore Silicon Valley, Signature Bank deposits - The Hill",The Hill,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQaFNZYV94SVpxeEdqWUJCdS1iVDNHZkFLcXI4VnpSQWd1UmxWQXJaYjJZTXQyZWpmWVphTmRsbnBSa2JsU1FNNFJiM3lzM3pORDhCZ1hsWExXazB5cUNIcC13VWtvZlJsS0h4X2lzM21LNXdrZXhpUkxVT3V4eTVmNmI2SHpoZDFaa0RNWjMzTHJvNmRoS1pIVHBTa2FNVzNFU0VxR3ZxaWp5c3PSAbABQVVfeXFMTjFkSmxQYmNITzBPRTV0RlhUR1JRMVF4NlJFSEE5ZE1VdlNpaHNKYkVqcmNOanBqd2laTk5SR09jWlVwUVFHWkxVT0FHbVZhdFNlU09JaHV5RlY4LWowUk5ERVlUWW93UHJVMlB0Smhfakllb2M3bk81bGk4OEJNd0tpbG5FTVpyQ1Exdk9wVEhzWGdkZVVkMzNVbzZraW14ZExkZndYUDhFM0RLUlBTYmY?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-13,0.0
SVB,Silicon Valley Bank's Issues Were Hiding in Plain Sight: DataTrek - markets.businessinsider.com,markets.businessinsider.com,https://news.google.com/rss/articles/CBMivwFBVV95cUxNYkx0NU1uWlQ4RVMtamlpc1ZkOVBzWUhfLTBXTWNWaWU3QkhMaU5OdWhGbjl2enZuaE5saE1IOE1jUUN4TzNuaS02N2Y1ZldtVXM4RDBaQXZJNHdkSHRaeGZfVTdWVHduMkhKNFhmUnNzSDVabDRFcHNxNkJ0VDQ5Yk9OOHJkSE9UNzlwakFsZ3FTZFM1MFh5MkwwS2ZNelNxamllZUNxc2dMYTBmQXNnN3Z0Mk02cDFCS0hZU2FFdw?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-13,0.0
SVB,Regulators designated SVB and Signature Bank as systemic risks. But are they really? - marketplace.org,marketplace.org,https://news.google.com/rss/articles/CBMirgFBVV95cUxNVTVrR2pIQ1JDeFpEZnZZYnNYWExZNkpURjA5bXhaWmhOVGxPdXhLVlJlN0VHenVSZW5Eb0VQeXdxNzRSSVU5QVBjSFRSM1Z6dnhIQngzaHVhQUFrc3g3UU9KQTcyQWZ6aFk2M1ljSl96RUFiY1ktbjFOMmFxbW03OEVlcERjZGRhaUlDNXFZWTZQd3VuZzBOT3RIZ2gwTl9jQ0YzR2dRZEFMWGNiUEE?oc=5,"""SVB"" systemic risk",2023-03-13,-0.6737946271896362
SVB,The Failure of SVB Financial - FactSet Insight,FactSet Insight,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9mUnE4cGsyZWZQVk9jUDkzV3NpbFFQcTRueXFzalU2TE4tUW9rYXV3OEN3T0xfMFQtdlplTVg0UG5xdXpOMW5JTmNRMWtEZVZKZGIyRy1RU0ZDbVRMR1liblFjMWhOY2PSAXdBVV95cUxNWkJQZG5PREIzVzJDQVVRVWNFYURoMHh6ZVh3YnJwR1ZYaTNKSWVEQ0ZrbHNuOF9GMGFRdWtqVXR1cFFqMlpMTklOdDRyLWdMbzJfNnpTUGV3cDR4Qy02Yzg5U0puLTdRbXdudFhNUDh1LUFQZ3JxNA?oc=5,"""SVB"" systemic risk",2023-03-13,-0.7670748233795166
SVB,Elizabeth Warren knows exactly why Silicon Valley Bank failed—and who should pay - Fortune,Fortune,https://news.google.com/rss/articles/CBMioAFBVV95cUxPNWlnQ3E4TkpCZUVISzJodTBSMjI0MWE0Rl9CVFh2cm4waC1pZ0FMemRFaUwybjBRS3c1OEllcWdKSEhQLWtQejQ2VjhGakZreS1pVGE4cW5MV1Uzc2dsOUdlaTVpUEhlbWtkZVhZLWZYclljVWNBTFlMdElYSVFjRDRWOElvTXJXY0dzY2J4SnFjUnBNak9INGRkUy1aeFFv?oc=5,"""SVB"" systemic risk",2023-03-13,-0.6791965961456299
SVB,'This time is different': SVB collapse symptom of easy money rather than systemic banking issues - Investment Week,Investment Week,https://news.google.com/rss/articles/CBMivAFBVV95cUxQenVYOE14OWdhRVhFZ0M3R0Y5dmJDbGJyMHJmMWJqRVdycEh3SGpkT1JCV1JaQ1VRVGtpTzFPcnR1ZVVVdWt5Y3g5X25rU002T3E5ZndldXJ2eTRfRkt3N0g0Qkh0ZUpubl9aTFVJclJ0bFlCbFNMbkV2bVVFcEZOM2FGbEhiWWVEQnotY1BlRmNjalpZcGRnZWJfczlDZVk5dkNjMmY4dHZCSWFZZWdmcFVMRkQxQzJrWU1ZNg?oc=5,"""SVB"" systemic risk",2023-03-13,-0.7608188390731812
SVB,US regulators are setting a dangerous precedent on Silicon Valley Bank - Financial Times,Financial Times,https://news.google.com/rss/articles/CBMicEFVX3lxTE5LXzQwRGFIQ05zUjJPLVJMeTJXQ1FRSGVoVTBOMzd4VDhkMzE1LXlMZlp4YjY3QXFpZ3hJdFRRNlBRODNPMk12UF9qZGJtaGZlTE84c0RiSEZPZ25ORTBhbzAtLUJLRGhscy11emh1WGY?oc=5,"""Silicon Valley Bank"" regulators",2023-03-14,-0.9238321185112
SVB,SVB’s Contagion Risk Is Bigger Than Banks - Bloomberg,Bloomberg,https://news.google.com/rss/articles/CBMingFBVV95cUxQYmpYS3p5b3lFN25tbTktV0FzU0dCbWdwdUEwYnVNM25jamtQRTNwMFRBTWEzVFFaN19jZ3dIOFZqX01lbnRERDJpY3h3M2tzbmhtZDZtdDg5aHdCdmZxZjB5VFgwV2Uyak82N3dPOUk5djZKZFRtSTFsQmhqa29WUWZyVUpzWkwzaTRGTXBDOVlzaGdBcnpvaHRLUmthZw?oc=5,"""SVB"" financial contagion",2023-03-14,-0.5949849486351013
SVB,Bruised U.S. bank stocks shake off initial SVB contagion fears - INQUIRER.net USA,INQUIRER.net USA,https://news.google.com/rss/articles/CBMimAFBVV95cUxOR0tRaDczUlFwd0I3WVNTdy1YOHFkckNwNmhrLXhRcEJDb0J1bHAwTmxZRkdEcUJZNE1pc2RHOGJmc2VRQ3B6ZmFBT2dQU3lrZmlKZEpZb19HeEZJYXI2QXVrckg1dGZZR2F6RDctb0lES19lX1VQU18zUzNVZFhpX24tSkxHRU1JVzdXM2F1cDFvS1FBLTBIcQ?oc=5,"""SVB"" financial contagion",2023-03-14,-0.7728022933006287
SVB,The Fed’s New Loan Program Appears to Favor SVB Over Other Regional Banks - Barron's,Barron's,https://news.google.com/rss/articles/CBMihwNBVV95cUxQY0J5T1V3dlhqVklOTl9iTG9MM1NfVmx2dlYwcW9GVGwxRVl5RVdOODBYeTdaSlRPXzJ5Qjc2bkRNR0dRVnJIejhUdHpBUmZPN3hXeWVYdHBSaW5jSWx0QTNkaTFTemVTc2oxVy16SklYOGRkZU1YUmtXMnZJN2REa1ZKb0hYOW5Zc1pjYWJ2WEVCUlhIQjBqSUItVVl0MjJfSmpDMVk0VEZndUJad2ZmMld5ZmNTeFNVZmYxRE1TbXdYbnhGUmNZRU1pdXM1QVRxcXdUNnYwRXlia1BwaDRsT09OTEJKbElEQmw3VFVnN3UxRDg0aW9yVlJxZ2Q4MHRPbFhMaU5DTFNiTmpKd3BlaExXQVRWR3JiRFFHQnBiQlhTTnhudzdtMTNpZlNFYVRFbjZWZ2ZJY25yRFk4MWo1WUZuMzJxdVhTQVRROUcyNzJ3VlphY0paQ1RDbWFGSVZEbXVRZlQ1Q2FncHJzMlNTd1VYNHQxNmlqSHM3ckdJVlJJUk9uZ2Nr?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-14,0.0
SVB,U.S. Banking Turmoil: Markets Rise as Pressure on Banks Eases (Published 2023) - The New York Times,The New York Times,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPMWt2dDBBclUxUlNJSDFuanZIUE1iRDUzbDNKM3RJUWVScEhpdFhOd1BzOWtYWXdFcEtjZS1WeG15Nmd5dUQxT1dNcXNaX3RTblhsdFhNZ3JocjNVdjVDRVFxOHFzNlpiQzFTWERjVGctaXdWaUVWRUhOZWgzaU1vN0RxMkxET2RP?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-14,0.0
SVB,Silicon Valley Bank (SVB) and Signature Bank Collapses: Your legal and regulatory FAQs answered - www.hoganlovells.com,www.hoganlovells.com,https://news.google.com/rss/articles/CBMifkFVX3lxTE1PbEQtNW5LREdiMXpLNEtERkZ5MllrWVdXazc3SnhGRVpQVUZlLWxvMU1VR3g3UTU4NEk1aFpzalpUSVduSTNDT1JpckE0UlVYTUt0N19wMGxsQ0ZNWGZ4cThUdlNrUE1DWVNTX190MHQ3WlVGeVJRRE1LWVluUQ?oc=5,"""Silicon Valley Bank"" regulators",2023-03-15,-0.5501129627227783
SVB,Banking regulator takes permanent control of Silicon Valley Bank's Canadian assets - CBC,CBC,https://news.google.com/rss/articles/CBMihwFBVV95cUxQU3VJS3RuaTNWbVBSejhhaVN0Q0hSeE9JQTN3TjNhRnZhUUpib3lmYTBOeWVEUGdDU3hGOHh3WkVDVFQ4NzdXTjktdzJsTGNfTFVKakZIXzdndGNyM2hZUktIamFOdGZmNVdaRnVXZmg3dVdBY3Z3bGdKb1JKZ0ZFczlYU29wZzQ?oc=5,"""Silicon Valley Bank"" regulators",2023-03-15,0.0
SVB,BlackRock's Larry Fink sees the possibility of a broader banking crisis on the horizon: 'Are the dominoes starting to fall?' - Fortune,Fortune,https://news.google.com/rss/articles/CBMinAFBVV95cUxOTDA1UXlFZ1BOYjNONXVTUGZIREI4OGFlc3RPZk15Yk9uRGpXcTVXRzdnN2l6aHhCekxJSDdkZC13VUdwN1hyc1ZOcFRpT3F4TlBERTlHa3pWZ0NKdmhOWmY5T1NLSHBYbUdUeDk1ODdDN3Qzei1Mb19peXBhQm5scVZoSHhXV09vQlRGdTc5TkJjdHdTWXd2My1kVWs?oc=5,"""SVB"" financial contagion",2023-03-15,0.0
SVB,Assessing the Risk of a U.S. Financial Crisis Following the SVB Collapse - Stratfor,Stratfor,https://news.google.com/rss/articles/CBMinAFBVV95cUxOemJhQ19qZ0syWDAxNHhUdkZ0YVdSRnNJUGVHR3hQOUJVR3lUT1oxRXhnZ3dndUhFR2hFY1RUODI2MnBFY3l1MUxDbnVNaFJ3ZzJaSzdDU3dveldkZTY0UXFwNGEwYmdJMno4Uk1QQ3NwYXZKVHJMemVHX2VMTjJpWlNjOXg1QmFOdHA5bkFSTUFnRV9xdy1xa0gyNWE?oc=5,"""SVB"" financial contagion",2023-03-15,-0.7024897933006287
SVB,U.S. banks' CDS prices surge as contagion concern widens - Reuters,Reuters,https://news.google.com/rss/articles/CBMipAFBVV95cUxNbDU0NlcyTnpadVdPS1owZVZXZENhajBWOUhXV2pQc2pmZlh3STdYZFBkMnVxdDdlWTFRTGkzWG9aT1AtNTJVaUZ1TTlXcWxROWtveTlGWHNwYzRuZWJQaW9xdlF2ZHFlNExNVnZ1VDJNSTJRLVRmNUNUVGE4V1pISC10M3hDVG4wY0IwNlduTk1rQzNzaDBwX21RaHYyVkhrakhrWQ?oc=5,"""SVB"" financial contagion",2023-03-15,-0.5103105306625366
SVB,Opinion: Remember the 2008 financial crisis – Canadians cannot be complacent about global shocks - The Globe and Mail,The Globe and Mail,https://news.google.com/rss/articles/CBMijgFBVV95cUxQQUJnWTVjd1ZGdmdNaHExZER2UTBmRVJtTmNfMFRNZEJmd0MwRFktem1wOTA1NnZVUm0wcURFbmRWQXJkSkJPUUNEQUU2NWpZNTRGMlRTUWVlU20tYXF5ZjBkcHZrTUMzT0xpM2s0V091cWl5a0VhNjBlN1hGWTM5WVk4OUhtUTRkME1Kd2xR?oc=5,"""SVB"" financial contagion",2023-03-15,-0.768873393535614
SVB,Some economists expect Fed to keep interest rates unchanged amid Silicon Valley Bank crisis - USA Today,USA Today,https://news.google.com/rss/articles/CBMipAFBVV95cUxNUEJFUzJaTDRwU2V2SVRESWVuWFBNOEFxMnZmN1hVYTB5NHJGZi03T3p5dVROMzE4NE9oVG14RTNBM3R5SGw2M2NZM0N1T2p6ajd6cmNxWmNVSjJ6MEN4UUstS3VpTnpsaEZiQ0g5TkV4dm95ZExBRHlwa2xpdjdiUURGRTVzU3FGOW1oUk84Sklsa1RObTFjN0ZCRGRuSk9iSUp5eQ?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-15,0.0
SVB,Silicon Valley Bank’s collapse reveals deeper flaws in the venture capital industry - marketplace.org,marketplace.org,https://news.google.com/rss/articles/CBMixgFBVV95cUxQQ2ZfOUpDQ1BBWFU0bEZfd0lpSnpfSHFmZmtIak5TZ2ZnckM4R3RkSjhDZ19RcWdud21GbkozM2RIZGhaX3dHclVfVEJsV1FtQTBjV2xTV1pfa2N2YWdsd3ltdE1oV0VfQmV2cGxXb2IzNWJrU29JbS0zV2Q4T0NLOHdOdDNPNzlKaGR2RWIxMHpNOE9lU19QMmY3bm5DM1BmZVVuSTM0MUNSdUQxRWFCeDVvaGFhRWR4YldxTWpNWW5LQk9xcFE?oc=5,"""SVB"" bank collapse",2023-03-16,-0.8500599265098572
SVB,The Fed smothers capitalism in an attempt to save it - The Economist,The Economist,https://news.google.com/rss/articles/CBMisAFBVV95cUxNVHl1NUx5UnhRUWVNQ0U4S3EyeEtvWjNmVUJxeGpxZFVYcnRuQ1J3OU96a2hKRHJfQUJ5TlB2SE94OURjT2hxYXRDQUdONHZhdGNWMzdaQWtZTk5JdXpWeF9VdGMtNDM0WlNUVUc2RWNvYzJXRWpJOFNia2dmQmwwd0lEVkxjQjdKMXdmZ3liSzY3akRyRFR1Um42ZVJ0dGZFVng4VjVLXzhOVE8za0MwSg?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-16,-0.563043475151062
SVB,Square Co-Founder Jim McKelvey on Why the Fed’s Swift Response to SVB Was ‘Great’ - inc.com,inc.com,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPalM4cHN4YnFBakh5cjdGSTJtWGtIUFNtYVVSV3M3ZWZudVF1RjZEcGtOd2pzOV9CSGlXTzRQbW5lSHdac2dZVUNIY3prV0pmbkdpU01IeHpSZDVRUS1WWllGNkprRWoyNUF3RU1HZ2pha3ZwLUdzSzgyVmtfY0N1Rko4OGNCeGRMQlNfNjdGQ2xadGtLbERJMUdpQjlrTVhiTzdRYXBWd0ZTNmVWSTM3MENwQ0libUlC?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-16,0.7454910278320312
SVB,Treasury Secretary Yellen says not all uninsured deposits will be protected in future bank failures - CNBC,CNBC,https://news.google.com/rss/articles/CBMiyAFBVV95cUxQakx4VnpfSDV5b2RldzRJY3FTcHpUOXlEN0VCaVFXQmE0VWtOQUlRR0tvUERZd1hoZFNfNHhFdEt3dnVYeHBJbmxDeTJzZUFzTmVqXy1EV1gtRFZNcGwyVVJoejJQOGFVWVlTdzF5dHJIOUJ0VnlsdWpsR1VmbDEzb2taOXVhZ2gyVVBici1lRENGZjlETEFINUh6eXhXRm50UkkxOWNza1pWSExKR3RJUmZwaXVLTnhzMUsxS1NHa0g3aGZEdWJjYdIBzgFBVV95cUxOS2g1NWl3VUxCTzlKTF9NZFh6REdrYkVac3JTZkVqMDFENnhNekMySFB3cm8yMFFSOWNLdDMwWHlGUzVZSUFqNkRQNEp4S1FHS1M1VUpEamo1QV9URlJVLXdUUWpfNUxkV3N0NXBLa3JsaGdYLUVScmwwU1o1MWZseWhNdVZCbHNIQ1dTTi1jRVNfZENOTUlMS3R3ZW5TeGFsSXhVSE1EQzRnTU5OWUlxRkgxOFRTc1lHWDFIVDhNRVpUazZKX2wxSVpJWFQ2Zw?oc=5,"""SVB"" systemic risk",2023-03-16,-0.5252683162689209
SVB,"After Silicon Valley Bank collapse, Washington asks: Is it to blame? - The Washington Post",The Washington Post,https://news.google.com/rss/articles/CBMihwFBVV95cUxQa1U5TzluSXM0Q1d0aE8xUThFMXdVci00SXByRVhSdGpwS3E2SWJUZ3hSZ3RoSVdGWXYwcmdFTllJd1lrODE3eHBsb0g3cXl0Wjh6Qm9vQXNQSHZvZnVaQ3gtUlBqdk1hNTdCU2VQa3VNWGJNSF81VDVFTnV6Zk1FMjctU2xvSTg?oc=5,"""Silicon Valley Bank"" regulators",2023-03-17,-0.6065996885299683
SVB,Here's who made money amid the Silicon Valley Bank turmoil - ABC News,ABC News,https://news.google.com/rss/articles/CBMimAFBVV95cUxPQmo3bzdXbXJHTXUtYW42Nm5iLWROYVlMaEpBMGppdWxIblh4Wll6NzdJa3I5dHdzUkQ4R2lZbzREM2tDeURIX2hTc3FWMExaMkJ1U2NQc3VqVDRVWHBUZXI2MW5Wa1dVbTNGTi1STUM2aHdiMl9JV1psVTBTcmdkdGQ4X0RoaGtTTEFnMXNSX01fNVhWWEt5RNIBngFBVV95cUxOUW00d0d2M1B4cGpfbjJJSHEwRlRvVUFFSmU1MzFJdFh4MUk3SXA3eEVQbldSTENWcDNyRWpPOGFCcE4yWXlEWXF1RFhyY1cxdGxkWldPX1hwZlp6cnBLcGk1THV0OG9oYmMwSGV3Z01kODBqZHNoWDlmU3lOcXdTODBFckM1aHpUWWx6bEk2dWo5d2JqYjRZLTRicm1oZw?oc=5,"""SVB"" bank collapse",2023-03-17,0.0
SVB,SVB parent company files for bankruptcy after bank collapse - The Hill,The Hill,https://news.google.com/rss/articles/CBMiqAFBVV95cUxQa2Rrd1pRSmxhOFpGTlNQc212VkN0WElONFpZR29GWUlyUjJrM2FWNjdVTTY2Q2VzejlEUXpQa0ZfZWZ1czRsMUJZbEFUT1BQWFFYS0dBMS01ZUk4MjNkRWpKU041bEU2N0VqVVdLTENOd3g5S0pBX2daYXBfdTZaM25mSzB5WjRNb3dyRGVRRU1VTlF2SURMOUxGREhxTVhXNDNUekRtdkHSAa4BQVVfeXFMUHpHZTNtSE8wN1JtaDFfbzB6dVJkQnBNT0NUZHltdmhQYWl3SWlHWTJhQkgwT3FqTkpIR0VaMnBiXzFodG5RQmZKUjFOR1F3ek5aWGhFZnhxRDRkZlZJQ3ZQY1lSSTB0YXNEa3BSRGxnYlNvU25pZ2hZRGdIVWh2aWZreWwwYk1rbEhFTVR3SmJxX3Y2MHBid3BfU2M3dDduMy1YQklFcEgyX1ZwNnF3?oc=5,"""SVB"" bank collapse",2023-03-17,-0.8042414784431458
SVB,What the Silicon Valley Bank Collapse Teaches Entrepreneurs - Babson College,Babson College,https://news.google.com/rss/articles/CBMic0FVX3lxTE1SZXhiU1ZvcHcwdW1KX3lNQmFRTmk3dWxCR2FyWWg5WC1rRTRmZmJaXzk4Q20yTWpEcUNrMTVaRG9jWE1IMVp2NS1PV0RlSk9hZDdRel9LeGx3RXJkZDUzY3NsRXdYX0tVbENVMVRWWTdKdnc?oc=5,"""SVB"" bank collapse",2023-03-17,0.0
SVB,These Regional Banks’ Stocks Are Falling As Contagion Fears Loom Following SVB Collapse - Forbes,Forbes,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNcy1YU2o3c25VUzBzQTZVQXBFRmtrM1FVMXhNUkVNTUwyQXZXMzVydHRidGtlS2h0U1pwYWdRX3gyTGZwSWdSN3VYVXR6dld1RzJGMDAxS3QwbzZJQk5oekl4YUZXUHZnd1B3M1VwdmxHMFN3U1J6VkJxZjBEVG9icVNWSFdheXlTZm9PWjNGbTB2THl4T1RWM1NQZEYxamhqWnZvaUJlUVJ6VmhuYjlEemp4WHJOZ3BWckR1aDRVdlJwQjZjWjVKeDBQemFXNkc0QWNObkxxRQ?oc=5,"""SVB"" financial contagion",2023-03-17,-0.718952476978302
SVB,Paying for the bank collapses: Is Biden’s response a bailout and will taxpayers foot the bill? - Fortune,Fortune,https://news.google.com/rss/articles/CBMimwFBVV95cUxPQzl0WUFtdGhPZUU3Yk5yYnJpVTMtMC13Ml9jUm1DdDVlalBuazBBajhHNDVBei1kTXMtUU45dGFMU2JweGtvRkMyU05xQUc0S2dhOTlWR1FHV1c1MWFweWVxM2tBWUVEMzdrZkt3eUx3Z0MzcUFOUVpGVkxWblZ2aVFmckNGRUQ2em5jQzVIaTRFWXI1SWJiMFBtOA?oc=5,"""Silicon Valley Bank"" Fed response",2023-03-17,-0.6324474811553955
SVB,The March 2023 Bank Interventions in Long-Run Context – Silicon Valley Bank and Beyond - The Harvard Law School Forum on Corporate Governance,The Harvard Law School Forum on Corporate Governance,https://news.google.com/rss/articles/CBMixwFBVV95cUxNckZzZk1pQkpzWGcyWGJGaEN5TlFaNkpmVDBaNTdsN3N3SUVJbjJ4OEhHTWdMemhWSF9EY3VvSGNjTHkyeEpKNDR4RGpSRjJIRmdTOFRzNXlVRlI4cVhiNW9pQ0ZlZDM2RDI2R3I4dHloS1hNSWxkaXB4YmRGWWFtMHNYR01yMVpQY25udUZzcEhzaGpkU1VkNi0wSW5CTlZpQ2ZqSEkyQl9pR0YzRUliUjgtSk00NFVhV0NzOTN4Rm9DcUw5YUhn?oc=5,"""Silicon Valley Bank"" banking system",2023-03-10,0.0
SVB,Director Duties After Silicon Valley Bank Failure - Jones Day,Jones Day,https://news.google.com/rss/articles/CBMifEFVX3lxTE4xSzhqY1lhM3RhaGJSLTN6bDlSOWhZY1c3V256ZlJyTXhFejFPUlpHV1ZJN1NPbE9fZXBTUWFLVkVuVTAtWGxSaDBNMUZJSXVPYVNxZWRyZTQwYlI4bjZ3NHd2R082TkxFNTBCTWs1eGtQc1dzeEhkOVloMTY?oc=5,"""Silicon Valley Bank"" banking system",2023-03-10,-0.680034875869751
SVB,Silicon Valley Bank is shut down by regulators in biggest bank failure since global financial crisis - CNBC,CNBC,https://news.google.com/rss/articles/CBMitwFBVV95cUxOVFVPRVhiOXpybXA5MmliWW5MR05tdmRublF0MDQ4eFFhcTRBUUktYV9Wc1h6UEkwY1Vma2lCeWtEeGdxOFgwR2RydXZQYlJ0NUM0RGFaTFl4MW5mbzRfaXY2ZmlpWVhfcURIdHpZTEJNczlNVTVkRVFHX0E5eHcyeFhNT0hUbXFSd0wzQXIyNmlFUE45bU9lUkRVRFljRGVOYm96M0ZzMXFFSkptVkowclJ6OE1MeW_SAbwBQVVfeXFMTl95Z1dBQmZGR04tMGVxcFlNNi1SblpDd2NqSk5ZcTZNMzVIWl9RZG9sX2RkVWpCR0kxZnU1NkRabEMxS1A0My1Xek1RS1NyNlc5TVZwTDVlSU1ZazBCTWx2UWhOS2pqZG1CNExUajRqQ2tjZXplc1dxVHpMcWRlWDZpWUZFbFlTaUJ1MHdPOW4yYmJSRVdiZ0xEQmxFXzFkUnZtcWNyM19BcDFqT0NqVERnQlp6WklVZGVFeXQ?oc=5,"""Silicon Valley Bank"" collapse",2023-03-10,-0.8785689473152161
SVB,Silicon Valley ranks as the 2nd-biggest bank failure ever - S&P Global,S&P Global,https://news.google.com/rss/articles/CBMi3AFBVV95cUxQR1MtXzM4VVI0cVFNWnlhQjhKWGtWOGEtZDNmZGVtNk9YcU93TEFSaVJWbW5vYml0Qm9SV0ljT05GZXBkVndYdVVsTDduMl9DWEJXMVpiQmNyd2szTDFhaUZib1NPcFhQMk1MajVDa2o5VUJudjAtMTlBWm94U0VVU1hZcWdoTHgyVi1tczNPOG8yTGZ1dFEwaEJTTHdQZTdBdXR2NDBfOWoxcHB3bzhseWM5cE54eHhsaTktTmx6ZnBzSDR5ZTJzU3ROeTJYUkNGY3dNdTdsbVNKSHNO?oc=5,"""Silicon Valley Bank"" collapse",2023-03-10,-0.8420732021331787
SVB,‘Too big to fail’ is back as Bill Ackman says government should consider a Silicon Valley Bank bailout - Fortune,Fortune,https://news.google.com/rss/articles/CBMikgFBVV95cUxQcXJyS01tc0VXeWhVSmlJckpUd1pGcGhfQ0xkeGlZNmp6TTNXbWxmamMzZDdfY2xKWDRoX1hrdTZCNXdvWFY4ajR3QzQ4dWk1RWUyMGtQbXJGZnNSTjNraTJYX2RUdk1WWXFCd0ZqdnYwTFU5QlJNbkZlVU1tOU5XNmZLaGVUaUVLcWlFRkRqR3pGUQ?oc=5,"""Silicon Valley Bank"" bailout",2023-03-10,-0.7371968030929565
SVB,Ackman Calls on US Government to Consider Silicon Valley Bank Bailout - Business Insider,Business Insider,https://news.google.com/rss/articles/CBMiqAFBVV95cUxPc3NtVGVtc3Y4TGY1RzRKN0YwUjBDRUxoT2FpWlUyLU0tLW00YzlZaEFjMHRRUHYwMVlwMFc3bFFxUmtEYVhvOXNBeWJ3RTRMVzNoYXdJQUtwazUtNEM5VHlCaDZJZUgtS3pkTFNDeDJyT1pzMnlHMUZPM1hmbjNxN2pSZ2tTWVhqbTJzRUdNNG1PUUVkckFvb21PM1FaQWd1NDVSTmpvREU?oc=5,"""Silicon Valley Bank"" bailout",2023-03-10,0.0
SVB,Silicon Valley Bank’s Failure Is Now Everyone’s Problem - The Atlantic,The Atlantic,https://news.google.com/rss/articles/CBMilAFBVV95cUxPWTViZ0xCWGEzc2hzQzRHVGhCLXVRa2hLYUNsd3pvNnc1U0hQRFZiTDNWNjFLTkswSG04eVZXX0M0UXM2TlpmMS1Wci10TWVoM1VyT1U4dkh1ZUFudWhNbkQ4Z0tpbm50ejdxVEZkTVI0cnRkYUEwRVBaZW15Vy1SRnBicjhjRk9RYk9XYm9VVEluVU16?oc=5,"""Silicon Valley Bank"" bailout",2023-03-10,-0.8062840104103088
SVB,Silicon Valley Bank failure raises fear of broader financial contagion - The Washington Post,The Washington Post,https://news.google.com/rss/articles/CBMioAFBVV95cUxNVEpFclEzVmo0VGotaFVISF9JZGp6ZjVNVDVna2hjTGxfQ05WTnMtaEdZMlo5cW5kQWhPdTBIcVVNYy1LVXJGQ1ZXd2VPbDVGOWhfc1FyV1lucTJIcnlxb0ZVSUM4UHZjUnNsd2s2M2M5ek11V1RrdVYzbFYtb1I1SlNnQW41M01SUVpURDRVUEsyRzVMYkFJN2t2WXJYOEVC?oc=5,"""Silicon Valley Bank"" failure contagion",2023-03-10,-0.8537946343421936
